ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family,Subfamily,Genus,ISO_codes
sti,Stieng,,11.833333333333334,106.75,,,Austro-Asiatic,Mon-Khmer,Bahnaric,sti stt
tmo,Tibetan (Modern Literary),,29.833333333333332,91.5,tibe1272,bod,Sino-Tibetan,Tibeto-Burman,Bodic,bod
tso,Tsou,,23.5,120.75,tsou1248,tsu,Austronesian,,Tsouic,tsu
wrn,Warndarang,,-14.416666666666666,135.58333333333334,wand1263,wnd,Australian,,Maran,wnd
yct,Yucatec,,20,-89,yuca1254,yua,Mayan,,Mayan,yua
zay,Zayse,,5.916666666666667,37.33333333333333,zays1235,zay,Afro-Asiatic,Omotic,North Omotic,zay
apt,Apatani,,27.5,93.75,apat1240,apt,Sino-Tibetan,Tibeto-Burman,Mirish,apt
blr,Belorussian,,54,28,bela1254,bel,Indo-European,,Slavic,bel
bil,Bilua,,-7.75,156.66666666666666,bilu1245,blb,,,,blb
bii,Biri,,-20.5,146.5,biri1256,bzr,Australian,,Pama-Nyungan,bzr
chg,Chang,,26.333333333333332,94.75,chan1313,nbc,Sino-Tibetan,Tibeto-Burman,Baric,nbc
cmr,Chin (Mara),,23,93.16666666666667,mara1382,mrh,Sino-Tibetan,Tibeto-Burman,Kuki-Chin-Naga,mrh
chs,Chin (Siyin),,23.833333333333332,94,siyi1240,csy,Sino-Tibetan,Tibeto-Burman,Kuki-Chin-Naga,csy
der,Dera,,-3.5833333333333335,141,dera1245,kbv,Senagi,,Senagi,kbv
gan,Great Andamanese,,12,92.66666666666667,apuc1241,apq,,,,apq
grj,Guarijío,,27.75,-108.66666666666667,huar1255,var,Uto-Aztecan,,Tarahumaran,var
juk,Jukun,,6.916666666666667,10.416666666666666,juku1254,jbu,Niger-Congo,Benue-Congo,Platoid,jbu
kbl,Kabyle,,36.5,5,kaby1243,kab,Afro-Asiatic,,Berber,kab
kls,Kalispel,,48,-117,kali1308,fla,Salishan,,Interior Salish,fla
kaa,Karó (Arára),,-10.333333333333334,-62,karo1305,arr,Tupian,,Ramarama,arr
kem,Kemant,,12.666666666666666,37.41666666666667,qima1242,ahg,Afro-Asiatic,Cushitic,Central Cushitic,ahg
kin,Kinyarwanda,,-2,30,kiny1244,kin,Niger-Congo,Benue-Congo,Bantoid,kin
maj,Majang,,6.75,35,maja1242,mpe,Nilo-Saharan,Eastern Sudanic,Surmic,mpe
mlg,Malgwa,,11.5,13.75,wand1278,mfi,Afro-Asiatic,Chadic,Biu-Mandara,mfi
man,Mano,,7,-9,mann1248,mev,Niger-Congo,Mande,Eastern Mande,mev
mwb,Manobo (Western Bukidnon),,7.666666666666667,124.75,west2555,mbb,Austronesian,Western Malayo-Polynesian,Southern Philippines,mbb
mee,Me'en,,5,37,meen1242,mym,Nilo-Saharan,Eastern Sudanic,Surmic,mym
moa,Mono-Alu,,-7.05,155.75,mono1273,mte,Austronesian,Eastern Malayo-Polynesian,Oceanic,mte
nhh,Nahuatl (Huasteca),,22,-99,,,Uto-Aztecan,,Aztecan,nhe nhw
nev,Nevome,,31,-112.5,toho1245,ood,Uto-Aztecan,,Tepiman,ood
nwd,Newari (Dolakha),,27.333333333333332,86,newa1246,new,Sino-Tibetan,Tibeto-Burman,Bodic,new
ntj,Ngaanyatjarra,,-26,126.5,ngaa1240,ntj,Australian,,Pama-Nyungan,ntj
nkn,Nkonya,,7.166666666666667,0.25,nkon1248,nko,Niger-Congo,,Kwa,nko
nym,Nyamwezi,,-5,33,nyam1276,nym,Niger-Congo,Benue-Congo,Bantoid,nym
ocu,Ocuilteco,,18.916666666666668,-99.66666666666667,atzi1235,ocu,Oto-Manguean,,Otomian,ocu
pnn,Pangasinan,,15.916666666666666,120.33333333333333,pang1290,pag,Austronesian,Western Malayo-Polynesian,Northern Philippines,pag
sdw,Sandawe,,-5,35,sand1273,sad,Khoisan,,Sandawe,sad
sar,Sare,,-4.5,143.16666666666666,kapr1245,dju,Sepik,,Sepik Hill,dju
skk,Sikkimese,,27.833333333333332,88.5,sikk1242,sip,Sino-Tibetan,Tibeto-Burman,Bodic,sip
tlf,Telefol,,-5,141.75,tele1256,tlf,Trans-New Guinea,,Ok,tlf
tug,Tuareg (Ahaggar),,23,6,taha1241,thv,Afro-Asiatic,,Berber,thv
uld,Uldeme,,10.95,14.116666666666665,wuzl1236,udl,Afro-Asiatic,Chadic,Biu-Mandara,udl
uyg,Uyghur,,40,80,uigh1240,uig,Altaic,,Turkic,uig
wal,Walman,,-3.216666666666667,142.5,valm1241,van,Torricelli,,Wapei-Palei,van
yng,Yingkarta,,-25.166666666666668,114.83333333333333,ying1247,yia,Australian,,Pama-Nyungan,yia
zch,Zoque (Chimalapa),,16.75,-94.75,chim1300,zoh,Mixe-Zoque,,Mixe-Zoque,zoh
acg,Achagua,,4.416666666666667,-72.25,acha1250,aca,Arawakan,,Arawakan,aca
abm,Alabama,,32.33333333333333,-87.41666666666667,alab1237,akz,Muskogean,,Muskogean,akz
ale,Aleut,,54,-166,aleu1260,ale,Eskimo-Aleut,,Aleut,ale
amq,Ambai,,-1.8333333333333335,136.5,amba1265,amk,Austronesian,Eastern Malayo-Polynesian,South Halmahera - West New Guinea,amk
bho,Bhojpuri,,26,84,bhoj1244,bho,Indo-European,,Indic,bho
btk,Bontok,,17.083333333333332,120.91666666666667,bont1247,bnc,Austronesian,Western Malayo-Polynesian,Northern Philippines,bnc
cam,Camsá,,1.1666666666666665,-77,cams1241,kbh,,,,kbh
ckl,Chinook (Lower),,46.25,-123.5,chin1286,chh,Penutian,,Chinookan,chh
duk,Duka,,11.166666666666666,5.083333333333333,huns1239,dud,Niger-Congo,Benue-Congo,Kainji,dud
eno,Enggano,,-5.416666666666667,102.25,engg1245,eno,Austronesian,Western Malayo-Polynesian,Sundic,eno
gok,Gokana,,4.583333333333333,7.333333333333333,goka1239,gkn,Niger-Congo,Benue-Congo,Cross River,gkn
gjj,Guajajara,,-5,-46,guaj1255,gub,Tupian,,Tupi-Guaraní,gub
hal,Halia,,-5.25,154.66666666666666,hali1244,hla,Austronesian,Eastern Malayo-Polynesian,Oceanic,hla
hmr,Hamer,,5,36.5,hame1242,amf,Afro-Asiatic,Omotic,South Omotic,amf
hui,Huichol,,22,-104,huic1243,hch,Uto-Aztecan,,Corachol,hch
ifu,Ifugao (Batad),,16.833333333333332,121.08333333333333,bata1298,ifb,Austronesian,Western Malayo-Polynesian,Northern Philippines,ifb
kbw,Karen (Bwe),,19.5,97,bwek1238,bwe,Sino-Tibetan,Tibeto-Burman,Karen,bwe
kok,Kokborok,,24.333333333333332,92.5,kokb1239,trp,Sino-Tibetan,Tibeto-Burman,Baric,trp
kre,Kresh,,8.5,24.5,gbay1288,krs,Nilo-Saharan,Central Sudanic,Kresh,krs
kuv,Kuvi,,18.75,82.66666666666667,kuvi1243,kxv,Dravidian,,South-Central Dravidian,kxv
lgu,Longgu,,-9.75,160.66666666666666,long1395,lgu,Austronesian,Eastern Malayo-Polynesian,Oceanic,lgu
msg,Mising,,28.5,94.83333333333333,misi1242,mrg,Sino-Tibetan,Tibeto-Burman,Mirish,mrg
mut,Mutsun,,36.83333333333333,-121.5,sout2986,css,Penutian,Utian,Costanoan,css
nam,Namia,,-3.8333333333333335,141.75,nami1256,nnm,Sepik,,Yellow River,nnm
ndb,Ndebele (in South Africa),,-25.333333333333332,29,sout2808,nbl,Niger-Congo,Benue-Congo,Bantoid,nbl
ngd,Ngad'a,,-8.833333333333334,121,ngad1261,nxg,Austronesian,,Central Malayo-Polynesian,nxg
olo,Olo,,-3.4166666666666665,142,oloo1241,ong,Torricelli,,Wapei-Palei,ong
pga,Pilagá,,-25,-60,pila1245,plg,Guaicuruan,,Guaicuruan,plg
qaf,Qafar,,12,42,afar1241,aar,Afro-Asiatic,Cushitic,Eastern Cushitic,aar
seb,Sebei,,1.3333333333333335,34.58333333333333,kups1238,kpz,Nilo-Saharan,Eastern Sudanic,Nilotic,kpz
teo,Teop,,-5.666666666666667,155,teop1238,tio,Austronesian,Eastern Malayo-Polynesian,Oceanic,tio
tim,Timugon,,5,116,timu1262,tih,Austronesian,Western Malayo-Polynesian,Borneo,tih
xho,Xhosa,,-32,27,xhos1239,xho,Niger-Congo,Benue-Congo,Bantoid,xho
yay,Yay,,22.416666666666668,104.75,bouy1240,pcc,Tai-Kadai,,Kam-Tai,pcc
zap,Zapotec (Mitla),,16.8,-96.25,mitl1236,zaw,Oto-Manguean,,Zapotecan,zaw
adi,Adioukrou,,5.416666666666667,-4.583333333333333,adio1239,adj,Niger-Congo,,Kwa,adj
agc,Agta (Central),,17.966666666666665,121.83333333333333,cent2084,agt,Austronesian,Western Malayo-Polynesian,Northern Philippines,agt
agm,Angami,,25.666666666666668,94.5,,,Sino-Tibetan,Tibeto-Burman,Kuki-Chin-Naga,njm nri
atk,Atakapa,,30,-93.5,atak1252,aqp,,,,aqp
bak,Baka (in Cameroon),,2.5833333333333335,13.583333333333334,baka1272,bkc,Niger-Congo,Adamawa-Ubangi,Ubangi,bkc
brf,Berber (Rif),,34.5,-4,tari1263,rif,Afro-Asiatic,,Berber,rif
bra,Brao,,14.166666666666666,107.5,lave1249,brb,Austro-Asiatic,Mon-Khmer,Bahnaric,brb
chn,Chantyal,,28.583333333333332,83.41666666666667,chan1310,chx,Sino-Tibetan,Tibeto-Burman,Bodic,chx
cpn,Chepang,,27.666666666666668,84.75,chep1245,cdm,Sino-Tibetan,Tibeto-Burman,Bodic,cdm
for,Fore,,-6.75,145.5,fore1270,for,Trans-New Guinea,,Eastern Highlands,for
gur,Gurung,,28.333333333333332,84.33333333333333,,,Sino-Tibetan,Tibeto-Burman,Bodic,ggn gvr
hak,Hakka,,25,116,hakk1236,hak,Sino-Tibetan,,Chinese,hak
izi,Izi,,6.333333333333333,8,izie1238,izi,Niger-Congo,Benue-Congo,Igboid,izi
khg,Khaling,,27.5,86.66666666666667,khal1275,klr,Sino-Tibetan,Tibeto-Burman,Bodic,klr
krw,Korowai,,-5.25,140,,,Trans-New Guinea,,Awju-Dumut,khe krg
lmg,Lamang,,11.25,13.583333333333334,lama1288,hia,Afro-Asiatic,Chadic,Biu-Mandara,hia
lil,Lillooet,,50.75,-122,lill1248,lil,Salishan,,Interior Salish,lil
mcd,Macedonian,,41.66666666666667,21.75,mace1250,mkd,Indo-European,,Slavic,mkd
mny,Margany,,-27,144.5,marg1253,zmc,Australian,,Pama-Nyungan,zmc
mik,Mikir,,26.333333333333332,93.5,karb1241,mjw,Sino-Tibetan,Tibeto-Burman,Kuki-Chin-Naga,mjw
mxo,Mixtec (Ocotepec),,17.166666666666668,-97.75,ocot1243,mie,Oto-Manguean,,Mixtecan,mie
mcv,Mocoví,,-27,-62,moco1246,moc,Guaicuruan,,Guaicuruan,moc
