ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment
igt-1197,fij,au na talai Elia i ’Orovou,au\tna\ttalai\tElia\ti\t’Orovou,1SG\tFUT\tsend\tElia\tto\t’Orovou,I’ll send Elia to ’Orovou.,,
igt-1198,prh,boitóhoi bog-ái-hiab-i-s-aoaxái boitó báosa xig-i-sai (hix),boitóhoi\tbog-ái-hiab-i-s-aoaxái\tboitó\tbáosa\txig-i-sai\t(hix),boat\tcome-ATELIC-NEG-EPENTH-?-INTER\tboat\tbarge\tbring-EPENTH-NMLZ\t(COMP/INTER),Might it be that the boat (which) tows barges is not coming?,,
igt-1199,mnc,Arana - se,Arana\t-\tse,Arana\t-\tPL,Arana and her people,,
igt-1200,mnc,hasak - se,hasak\t-\tse,Kazak\t-\tPL,Kazaks,,
igt-1201,tau,fanu ʔafa,fanu\tʔafa,man\tINDEF,a man,,
igt-1202,tau,nen-ni wate amo ʔo=pe ese-i- ʔa,nen-ni	wate	amo ʔo=pe	ese-i- ʔa,3 PL-ERG	house	new=BEN	want- 3 PL-IND,They want a new house.,,
igt-1203,brh,-iva,-iva,1 SG,I,,
igt-1204,brh,-ina,-ina,1 PL,we,,
igt-1205,jak,hayin,hayin,1sg,I,,
igt-1206,jak,hayon̈,hayon̈,1pl,we,,
igt-1207,eve,ŋinakin koška va s asa djari va n,ŋinakin\tkoška\tva\ts\tasa\tdjari\tva\tn,dog.nonm\tcat\t2sg.poss\tacc\tchase\tan\tacc\t3sg.poss,’(at) the dog’s chasing your cat,,
igt-1208,nor,Ola og dei,Ola\tog\tdei,Ola\tand\tthey,Ola and his group,,
igt-1209,nor,moren og di,moren\tog\tdi,mother\tand\tthey,mother and the rest of the family,,
igt-1492,grk,tria kósi a pen ínta éksi,tria\tkósi\ta\tpen\tínta\téksi,three\thundred\tpl.nt\tfive\tty\tsix,356,,
igt-1221,mei,ɳəraɳ polis-nə phá-ge háy-rəʔ-í,ɳəraɳ\tpolis-nə\tphá-ge\tháy-rəʔ-í,yesterday\tpolice-CNTR\tcatch-OPT\tsay-DISTAL-NHYP,Yesterday the police said they wanted to arrest me,,
igt-1222,pum,qüa xüé,qüa\txüé,pig\teight,eight pigs,,
igt-1223,bai,a³¹ti³³ tshi⁵⁵ tchi⁵⁵,a³¹ti³³\ttshi⁵⁵\ttchi⁵⁵,grandpa\tadd\tfertilizer,Grandpa add(ed/s) fertilizer (to the field).,,
igt-1224,bai,[vɛ̃⁴² tse²¹tsa⁴² no³³] s⁵⁵,[vɛ̃⁴²\ttse²¹tsa⁴²\tno³³]\ts⁵⁵,[write\ttidy\tLINK]\tword,words [that are written tidily],,
igt-1225,tuk,no tinti na ana,no\ttinti\tna\tana,real.3\trun\tabs\tchild,the child is running,,
igt-1226,tuk,no 'ita 'e na kene no te ana,no\t'ita\t'e\tna\tkene\tno\tte\tana,real.3\tsee\t3\tabs\tfriend\t3\terg\tchild,the child saw its friend,,
igt-1227,tuk,no like mo na ia,no\tlike\tmo\tna\tia,real.3\twake.up\tpfv\tabs\the,he has woken up,,
igt-1228,tuk,ku ita 'e na ia,ku\tita\t'e\tna\tia,1sg\tsee\t3\tabs\the,I saw her,,
igt-1229,tuk,no topa 'e te ia,no\ttopa\t'e\tte\tia,real.3\tslap\t3\terg\the,he slapped her,,
igt-1230,bul,ubij stvo t o na kuče t o ot negovija stopanin,ubij\tstvo\tt\to\tna\tkuče\tt\to\tot\tnegovija\tstopanin,kill\tan\tdef\tn\tof\tdog\tdef\tn\tby\this\towner,the killing of the dog by his owner,,
igt-1231,bdc,Hild(a) - apo,Hild(a)\t-\tapo,Hilda\t-\tAPL,Hilda and her family,,
igt-1232,bdc,tantij - apo,tantij\t-\tapo,aunt\t-\tPL,aunt and family,,
igt-1233,bdc,matj - ap,matj\t-\tap,friend\t-\tPL,friends,,
igt-1234,mtu,lau na tau ia be hahine,lau\tna\ttau\tia\tbe\thahine,I\tDEM/COP\tman\tshe\tDEM/COP\twoman,"I am a man, she is a woman.",,
igt-1235,drg,bicci viana-l ka-tt-erxxv-ab-a,bicci\tviana-l\tka-tt-erxxv-ab-a,tasty\twarm-ADV\tPREV-PL-end-OPT-1PL,I wish you grow old in peace (literally tasty-warmly),,
igt-1237,nti,b. mà m-òdzɨ̀,b.	mà	m-òdzɨ̀,	EXCL.PRON	1-cry,We (exclusive) cry.,,
igt-1236,nti,a. ma m-òdzɨ̀,a.	ma	m-òdzɨ̀,	1SG.PRON	1-cry,I cry.,,
igt-1238,nti,c. alɛ̀ k-òdzɨ̀,c.\talɛ̀\tk-òdzɨ̀,INCL.PRON\tINCL\t-cry,We (inclusive) cry.,,
igt-1239,kse,a tee [ay [[bamakoo koy yan] jin aa]],a\ttee\t[ay\t[[bamakoo\tkoy\tyan]\tjin\taa]],3sg.subj\tbe\t1sg\tBamako\tgo\tan\tfirst\tdef.sg,’It was my first trip (’first going’) to Bamako.,,
igt-1240,tur,Ali-Ø  Hasan-ı öl-dür-dü.,Ali-Ø		Hasan-ı	öl-dür-dü.,Ali- SUBJ	Hasan- DOBJ	die- CAUS-PST	,Ali killed Hasan.,,
igt-1241,koa,yá:li am aw ó:to k cimpónc o:to k ónti to V̢,yá:li\tam\taw\tó:to\tk\tcimpónc\to:to\tk\tónti\tto\tV̢,here\t1sg\tgrandfather\tart\tnom\tJim.Poncho\tart\tnom\tcome\tpst.3sg\tptcl,"here my late grandfather, Jim Poncho, came",,
igt-1242,koa,opá k tabátk ok …,opá	k	tabátk	ok	…,owl	nom	catch	ss.foc	,the owl caught it and ...,,
igt-1243,koa,a:nipó n onaksóhli li t,a:nipó\tn\tonaksóhli\tli\tt,meat\tacc\tchar.tr\t1sg\tpst,I charred the meat,,
igt-1244,koa,anó k am hó:p,anó\tk\tam\thó:p,I\tnom\t1sg\tbe.hurt,I am hurt,,
igt-1245,god,aHmadi di maHamadi ɬi rec'i ik̄i,aHmadi\tdi\tmaHamadi\tɬi\trec'i\tik̄i,Ahmad\terg\tMuhammad\tdat\tbread.abs\tgive.an,Ahmad's giving bread to Muhammad,,
igt-1246,dio,si jamɛn as si jɔl,si\tjamɛn\tas\tsi\tjɔl,cl4\tgoat\tcl4\tcl4\tcome,the goats came,,
igt-1247,dio,jifɔy kusɔfulɔ bəpəlum,jifɔy\tkusɔfulɔ\tbəpəlum,Jifoy\the.traps\tfriendship,Jifoy traps friendship (i.e. makes friends),,
igt-1248,dio,kɔ kulakɔ,kɔ\tkulakɔ,they\tthey.stayed,they stayed,,
igt-1249,dio,injɛ panijuk muyu,injɛ\tpanijuk\tmuyu,I\tI.will.see\tyou,I will see you,,
igt-1250,knm,-na,-na,1 SG,I,,
igt-1251,knm,-ma,-ma,1 PL .EXCL,we (exclusive),,
igt-1252,knm,-di,-di,1 PL .INCL,we (inclusive),,
igt-1253,geo,Romanma da Zurabma sam-sami čanta caiɣo.,Romanma\tda\tZurabma\tsam-sami\tčanta\tcaiɣo.,Roman.ERG\tand\tZurab.ERG\tDISTR-three.ABS\tsuitcase.ABS\tcarry.PST.3SG,(i) 'Roman and Zurab carried three suitcases each/apiece.' (ii) 'Roman and Zurab carried the suitcases three by three.',,
igt-1276,ika,nʌ-niwe-ʔzasana ki u-ž-e,nʌ-niwe-ʔzasana	ki	u-ž-e,2SG.A-1PL.P  -pay	CNTR	AUX-MED  - Q,Did you pay us?,,
igt-1277,ika,mi-tšua-na-rua,mi-tšua-na-rua,2SG.P  -see- DIST-1SG.A,I saw you.,,
igt-1278,tps,vacocoi=m=ɨt gu a’ahl,vacocoi=m=ɨt	gu	a’ahl,sleep= 3PLS=PERF	ART	children,The children have gone to sleep.,,
igt-1279,tps,aptuvús ta’m=ach=ich vají,aptuvús	ta’m=ach=ich	vají,bus	on= 1PLS=PERF	went,We went by bus.,,
igt-1280,tps,pá=pim duc va-‘aiy-a’ mu-ja’p ,pá=pim	duc	va-‘aiy-a’	mu-ja’p	,when= 2PLS	PCL	RLZ  -arrive- FUT	there-area	2PL  -homes,When will you arrive at your home?,,
igt-1254,cha,magap i lahi,magap\ti\tlahi,yawn\tthe\tman,the man yawned,,
igt-1255,cha,i lahi ha li'e' i palao'an,i\tlahi\tha\tli'e'\ti\tpalao'an,the\tman\the\tsee\tthe\twoman,the man saw the woman,,
igt-1256,cha,magap yo',magap\tyo',yawned\tI,I yawned,,
igt-1257,cha,hu li'e' i lepblo,hu\tli'e'\ti\tlepblo,I.erg\tsee\tthe\tbook,I saw the book,,
igt-1258,cha,si juan ha li'e' yo',si\tjuan\tha\tli'e'\tyo',the.pn\tJuan\the.erg\tsee\tI,Juan saw me,,
igt-1259,lda,o-li-na ekitabo,o-li-na	ekitabo,2 SG  -be-with	book,You have a book.,,
igt-1260,hzb,łα nα čʼitʼ no łα nα rig no łi no,łα\tnα\tčʼitʼ\tno\tłα\tnα\trig\tno\tłi\tno,three\tabs\thundred\tand\tthree\tabs\tty\tand\tfive\tabs,335 (i.e. 3 x 100 + 3 x 10 + 5),,
igt-1261,mei,gari - si Tombə - khoy - gi - ni,gari\t-\tsi\tTombə\t-\tkhoy\t-\tgi\t-\tni,vehicle\t-\tthis\tTomba\t-\tHUMAN.PL\t-\tGEN\t-\tCOPULA,This car belongs to Tomba and his family.,,
igt-1262,mei,i - pa - khoy,i\t-\tpa\t-\tkhoy,1P\t-\tfather\t-\tHUMAN.PL,elders,,
igt-1263,mei,Tombə - khoy - rom - g pháw - di kəmdəw - re,Tombə\t-\tkhoy\t-\trom\t-\tg\tpháw\t-\tdi\tkəmdəw\t-\tre,Tomba\t-\tHUMAN.PL\t-\tSUBSET\t-\tGEN\tup.to\t-\tDLMT\thow\t-\tPERF.ASRT,How is Tomba (and his family and friends) now?,,
igt-1264,mnd,woo,woo,1sg,I,,
igt-1265,mnd,woomen,woomen,1pl.excl,we (exclusive),,
igt-1266,mnd,tzarmen,tzarmen,1pl.incl,we (inclusive),,
igt-1267,kio,hɔ́ á-kʼí· àn dét-mɔ́nyáygóp ...,hɔ́	á-kʼí·	àn	dét-mɔ́nyáygóp	...,q	2.POSS-husband	HAB	2SG.OBJ-wave.IMPF	,Does your husband wave to you ... ?,,
igt-1268,ain,"A kor nispa, hokure kuni a cisehe orun e hosipi.","A\tkor\tnispa,\thokure\tkuni\ta\tcisehe\torun\te\thosipi.",I\tATTR\thusband\thurry\tNEC\twe\thouse.of\tALL\tyou\treturn,"My husband, you must hurry and return to our house.",,
igt-1269,ain,"Tapan hekaci poro yakun, isanispa ne an kuni p ne.","Tapan\thekaci\tporo\tyakun,\tisanispa\tne\tan\tkuni\tp\tne.",this\tyouth\tbe.big\tif\tdoctor\tas/into\tbe\tNEC\tthing\tbecome,"When this child grows up, (s)he should become a doctor.",,
igt-1270,dio,cɜmɜ futɔk di si- ba:kir di bukan ku -gaba di uɲɜn di b-əkɔn,cɜmɜ	futɔk	di	si- ba:kir	di	bukan	ku -gaba	di	uɲɜn	di	b-əkɔn,hundred	five	and	cl4 -four	and	twenty	cl6-two	and	ten	and	cl9-one,951 [trees],,
igt-1271,ngi,miri gadha- la -nha,miri	gadha- la -nha,dog( ABS  )	bite- RECP-PRES,The dogs are biting each other.,,
igt-1272,nug,Ba-bura:!,Ba-bura:!,2 SG  -sit.FUT.CONT,Sit!’ or ‘You will sit.,,
igt-1273,nug,Numburu-bura:!,Numburu-bura:!,2 PL  -sit.FUT.CONT,Sit!’ or ‘You will sit.,,
igt-1274,krb,a na b'aka been,a\tna\tb'aka\tbeen,3pl\tfut\tfall\tcoconut.pl,the coconuts will fall,,
igt-1275,krb,e tenaa Itaia te kirii,e\ttenaa\tItaia\tte\tkirii,3sg\tbite\tItaia\tthe.sg\tdog,the dog bit Itaia,,
igt-1281,nti,yà ndɨ dza,yà\tndɨ\tdza,this\tDEF\thouse,this house (mentioned before),,
igt-1282,toz,wakaboola a- Joni,wakaboola\ta-\tJoni,he.came\twith-\tJohn,He came along with John.,,
igt-1283,ana,yama,yama,1sg,I,,
igt-1284,ana,tseama,tseama,1dl.excl,we two (exclusive),,
igt-1285,ana,cuama(ja),cuama(ja),1pl.excl,we (exclusive),,
igt-1286,ana,tseada,tseada,1dl.incl,we two (inclusive),,
igt-1287,ana,cuada(ja),cuada(ja),1pl.incl,we (inclusive),,
igt-1288,bej,barú:k ha’á-bwa,barú:k	ha’á-bwa,2 SG.M	sheik-2 SG.M,You are a sheik.,,
igt-1289,bag,ma,ma,1sg,I,,
igt-1290,bag,je(ge),je(ge),1pl,we,,
igt-1291,bur,hir i írimi,hir\ti\tírimi,man\t3sg.m\tdied,the man died,,
igt-1292,bur,hír e gus mu yeéċ imi,hír\te\tgus\tmu\tyeéċ\timi,man\terg\twoman\t3sg.f\tsaw\t3sg.m,the man saw the woman,,
igt-1293,bur,jáa hínan duúnam,jáa\thínan\tduúnam,I.erg\tbird\tcaught,I caught a bird,,
igt-1294,bur,ma gó in,ma\tgó\tin,you.pl\tgo\tipr.2pl,you go!,,
igt-1295,bur,je ghus áa ćilá,je\tghus\táa\tćilá,I\tcough\t1sg\tdo.caus,it makes me cough,,
igt-1296,koa,Á:t-ok hó:pa:- sahá:w -ok oh-hí:c-á:hi-k amá:k.,Á:t-ok	hó:pa:- sahá:w -ok	oh-hí:c-á:hi-k	amá:k.,person-NOM.FOC	be.sick-POS-SS.FOC	go-see-INTENT-SS	go.PL.IMP,"Someone might be sick, go over and look, you all!",,
igt-1297,mna,kenta topa no-ndawu-mo ne wite,kenta\ttopa\tno-ndawu-mo\tne\twite,fish\tdry\t3SG.REALIS-fall-PERF\tloc\tearth,The dried fish fell to the ground.,,
igt-1298,cha,gaige,gaige,be at.PRES,'be at',,
igt-1299,cha,estaba,estaba,be at.IMPF,'be at',,
igt-1300,cha,guaha,guaha,exist.PRES,"'exist, have'",,
igt-1301,cha,estaba,estaba,exist.IMPF,"'exist, have'",,
igt-1302,rus,Žurnal ležal na stole.,Žurnal\tležal\tna\tstole.,magazine\tlay.M\ton\ttable,The magazine lay on the table.,,
igt-1303,rus,Kniga ležal-a na stole.,Kniga	ležal-a	na	stole.,book	lay- F	on	table,The book lay on the table.,,
igt-1304,rus,Pis´mo ležal-o na stole.,Pis´mo	ležal-o	na	stole.,letter	lay- N	on	table,The letter lay on the table.,,
igt-1305,may,fane y tien,fane\ty\ttien,pig\t3m\tsleep,the boar sleeps,,
igt-1306,may,fai m haif rako,fai\tm\thaif\trako,woman\t3\tchop\tfirewood,the woman chops firewood,,
igt-1307,may,ait y amo,ait\ty\tamo,he\t3m\tgo,he goes,,
igt-1308,may,amu p kah ora,amu\tp\tkah\tora,we\t1pl\tburn\tgarden,we (excl.) burn a garden,,
igt-1309,may,m ape ait,m\tape\tait,3\tcarry.on.back\the,[she] carries him on her back,,
igt-1310,kut,xa-s ki=ʔas ni¢tahaǂ ʔat mitx-ni niʔ-s numa-s,xa-s\tki=ʔas\tni¢tahaǂ\tʔat\tmitx-ni\tniʔ-s\tnuma-s,then-OBV\tSUBORD=two\tyoung.man\tHAB\tshoot.at-INDIC\tthe-OBV\tthunder-OBV,Then two young men would shoot at the thunder.,,
igt-1311,kut,n=ʔas-iǂ ʔupiǂ-iǂ-ni ʔa•qǂ¢maknik’,n=ʔas-iǂ\tʔupiǂ-iǂ-ni\tʔa•qǂ¢maknik’,IND=two-PREVERB\tkill-PASS-IND\tIndian,Two Indians were killed.,,
igt-1312,mlt,l'assedju ta’ Malta ta t Torok,l'assedju\tta’\tMalta\tta\tt\tTorok,def-siege\tof\tMalta\tof\tdef\tTurk.pl,the siege of Malta by Turks,,
igt-1313,iri,Léann [na sagairt] [na leabhair].,Léann\t[na\tsagairt]\t[na\tleabhair].,read.PRES\tthe.PL\tpriest.PL\tthe.PL\tbook.PL,The priests are reading the books.,,
igt-1314,snm,ipa pole a noma so ma,ipa\tpole\ta\tnoma\tso\tma,my\tdog\t3sg\tdie\tfoc\tpfv,my dog died,,
igt-1315,snm,ipa hao nö ham te niha masulu kökö toto ki kite,ipa\thao\tnö\tham\tte\tniha\tmasulu\tkökö\ttoto\tki\tkite,my\tfather\terg\tvisitor\the\tto\tbeads\tthey\tgive\tfoc\tfut,my father will give beads to the visitor,,
igt-1316,snm,samakö hu pia kule,samakö\thu\tpia\tkule,we\tgo\tintend\tprs,we are about to go,,
igt-1317,snm,sama töpö se kite,sama\ttöpö\tse\tkite,we.erg\tthey\thit\tfut,we will hit them,,
igt-1326,usa,igor-ib-am,igor-ib-am,stay-FUT-1.SG,'stay',,
igt-1318,usa,qur-aum,qur-aum,say-1.SG.PRES,'say',,
igt-1319,usa,qur-umei,qur-umei,say-1.SG.REC.PST,'say',,
igt-1320,usa,qam-amei,qam-amei,say-1.SG.REM.PST,'say',,
igt-1321,usa,qemer-ib-am,qemer-ib-am,say-FUT-1.SG,'say',,
igt-1322,usa,qemer-in,qemer-in,say-UNCERTAIN.FUT.1.SG,'say',,
igt-1323,usa,ig-oum,ig-oum,stay-1.SG.PRES,'stay',,
igt-1324,usa,igomor-oumei,igomor-oumei,stay-1.SG.REC.PST,'stay',,
igt-1325,usa,ig-omei,ig-omei,stay-1.SG.REM.PST,'stay',,
igt-1327,usa,igor-in,igor-in,stay-UNCERTAIN.FUT.1.SG,'stay',,
igt-1328,agl,ǯehlem-di-n q’en-a-s š-uraj ge,ǯehlem-di-n\tq’en-a-s\tš-uraj\tge,hell-OBL-GEN\tbottom-OBL-DAT\tgo-OPT\the,Let him go to hell (literally to the bottom of the hell),,
igt-1329,cze,jsem,jsem,be.1.SG.PRES,'be',,
igt-1330,cze,budu,budu,be.1.SG.FUT,'be',,
igt-1331,cze,jsem byl,jsem\tbyl,be.1.SG.PRES\tbe.PST.PTCP,'be',,
igt-1332,cze,jd-u,jd-u,go-1.SG.PRES (one time action),'go',,
igt-1333,cze,chod-im,chod-im,go.IMPF-1.SG.PRES (many times action),'go',,
igt-1334,cze,šel jsem,šel\tjsem,go.PST.PTCL.M\tbe.1.SG.PRES,'go',,
igt-1335,cze,pujd-u,pujd-u,go.PFV-1.SG.PRES,'go',,
igt-1336,cze,přichaz-im,přichaz-im,come.IMPF-1.SG.PRES,'come',,
igt-1337,cze,přišel jsem,přišel\tjsem,come.PST.PTCL.M\tbe.1.SG.PRES,'come',,
igt-1338,cze,přijid-u,přijid-u,come.PRF-1.SG.PRES (=FUT),'come',,
igt-1339,cze,vzi-ti,vzi-ti,take.PFV-INF,'take',,
igt-1340,cze,bra-ti,bra-ti,take.IMPF-INF,'take',,
igt-1341,cze,loži-ti,loži-ti,put.PFV-INF,'put',,
igt-1342,cze,klas-ti,klas-ti,put.IMPF-INF,'put',,
igt-1343,usa,ye,ye,1sg,I,,
igt-1344,usa,an(i),an(i),1pl,we,,
igt-1345,brm,ʔigyi po aleksaNda (yɛ´) ʔə dai ʔə khai θi,ʔigyi\tpo\taleksaNda\t(yɛ´)\tʔə\tdai\tʔə\tkhai\tθi,Egypt\ton\tAlexander\t(gen)\tan\tattack\tan\tcome.into.contact\ttop,’Alexander’s conquest of Egypt,,
igt-1352,ame,Naus na jo,Naus\tna\tjo,Naus\tof\thouse,Naus's house,,
igt-1353,fre,tu es plus jolie que ta sœur,tu\tes\tplus\tjolie\tque\tta\tsœur,you\tare\tmore\tpretty\tthan\tyour\tsister,You are prettier than your sister.,,
igt-1354,zul,Ngi-funa [uku-dlala na-ye].,Ngi-funa	[uku-dlala	na-ye].,1SG  -want	INF  -play	with-him,I want to play with him.,,
igt-1355,ngi,ɱiri gadha la nha,ɱiri\tgadha\tla\tnha,dog(ABS)\tbite\tRESP\tPRES,the dogs are biting each other,,
igt-1356,brm,lei: ya. lei: ze. hcau',lei:\tya.\tlei:\tze.\thcau',four\thundred\tfour\tty\tsix,446,,
igt-1357,nsz,se: siento wan ome powal wan mahtaktiom e:yi,se:\tsiento\twan\tome\tpowal\twan\tmahtaktiom\te:yi,one\thundred\tand\ttwo\ttwenty\tand\tten\tthree,153 (lie. 1 x 100 + 2 x 20 + 10 + 3),,
igt-1363,ben,ya-itečI,ya-itečI,go-PRES.PROG,'go',,
igt-1364,ben,ya-iba,ya-iba,go-FUT,'go',,
igt-1365,ben,ya-itam,ya-itam,go-HAB.PAST,'go',,
igt-1358,ben,ami ači,ami\tači,I\tbe.1.SG.PRES,"'be present, exist'",,
igt-1359,ben,ami či-lam,ami\tči-lam,I\tbe-1.SG.PST,"'be present, exist'",,
igt-1360,ben,ami thak-bo,ami\tthak-bo,I\tstay-FUT,"'be present, exist'",,
igt-1361,ben,ami h ɔ -bo,ami h ɔ -bo,I become-FUT,"'be present, exist'",,
igt-1362,ben,ya-i,ya-i,go-PRES,'go',,
igt-1366,ben,ge-lam,ge-lam,go-PST,'go',,
igt-1367,ben,ge-čI,ge-čI,go-PERF,'go',,
igt-1368,ben,ge-čilam,ge-čilam,go-PST.PERF,'go',,
igt-1369,ben,ge-le,ge-le,go-COND.PTCP,'go',,
igt-1370,ben,giy-e,giy-e,go-PST.PTCP,'go',,
igt-1371,epe,čõtraa rã́ pa medéwe wɨ pee t h aa hi dá,čõtraa	rã́	pa	medéwe	wɨ	pee	t h aa	hi	dá,old.woman	pl	erg	blind.snake	whip	kill	obj	pst	pl,the old woman beat the blind snake to death,,
igt-1372,epe,mɨ wã it h ée felipe má a,mɨ	wã	it h ée	felipe	má	a,I	go	fut	Felipe	loc	dat,I’m going to Felipe’s,,
igt-1373,epe,mɨ a púrã pee hí tap h éda,mɨ	a	púrã	pee	hí	tap h éda,I	erg	shrimp	kill	pst	early,I killed shrimp this morning,,
igt-1374,epe,mɨ pee wã́ da a hí na imamá pa,mɨ\tpee\twã́\tda\ta\thí\tna\timamá\tpa,I\tkill\tprg\tdecl\tsay\tpst\tthis\ttiger\terg,"this tiger is killing me, he said",,
igt-1375,ala,yënr yima -r -pnë yi -më -f,yënr	yima	-r	-pnë	yi	-më	-f,boy	person -3 sm	- com	go	- r.pst	-3 d	,'A boy went with the man.',,
igt-1376,hun,én tanár vagyok,én	tanár	vagyok,1 SG	teacher	be.1 SG.PRES,I am a teacher.,,
igt-1377,hun,ö diák,ö	diák,3 SG.M	pupil,He is a pupil.,,
igt-1378,prs,piruz oftad,piruz\toftad,Piruz\tfell,Piruz fell,,
igt-1379,prs,næne bæcce ro xabund,næne\tbæcce\tro\txabund,nanny\tchild\tacc\tput.to.sleep,the nanny put the child to sleep,,
igt-1380,prs,u ræ’is e diparteman šod,u\træ’is\te\tdiparteman\tšod,she\thead\tez\tdepartment\tbecame,she became head of the department,,
igt-1381,prs,mæn gol a ro kænd æm,mæn\tgol\ta\tro\tkænd\tæm,I\tflower\tpl\tacc\tpicked\t1sg,I picked the flowers,,
igt-1382,prs,u ra ræ’isjomhur kærd ænd,u\tra\træ’isjomhur\tkærd\tænd,he\tacc\tpresident\tmade\t3pl,they made him president,,
igt-1383,ame,Ele ew-udo- co-b ew-udo- co-b ow-a,Ele	ew-udo- co-b	ew-udo- co-b	ow-a,1 DU	despise- IO  .3 SG-DS-3SG	despise- IO.3SG-DS-3SG	1 DU.SUBJ-PST,We (two) despise each other,,
igt-1384,sla,libó ladá k’e weˀǫ,libó\tladá\tk’e\tweˀǫ,cup\ttable\ton\tit.is.located,the cup is on the table,,
igt-1385,sla,ˀehkee lį ráreyįta,ˀehkee\tlį\tráreyįta,boy\tdog\the.kicked.him,the boy kicked the dog,,
igt-1386,sla,senį se tádeyihwe,senį\tse\ttádeyihwe,I\twood\tI.cut.to.pieces,I cut the wood to pieces,,
igt-1387,sla,senį yá ˀehkee rásereyįht’u,senį\tyá\tˀehkee\trásereyįht’u,I\ttop\tboy\the.hit.me,the boy hit me,,
igt-1388,geo,tovl-i mosula,tovl-i\tmosula,snow-NOM\tcome.PERF,‘It has snowed.’ (indirect evidential),,
igt-1389,geo,tovl-i movida,tovl-i\tmovida,snow-NOM\tcome.AOR,‘It has snowed.’ (neutral),,
igt-1390,yus,seghleghyu gpenga ng salin veghunneghe llqeg ka asenge ka,seghleghyu\tgpenga\tng\tsalin\tveghunneghe\tllqeg\tka\tasenge\tka,angry\timp.neg\t2sg\tyet\treturn\tan\t1sg.possr+sg.possd\tdebt\t1sg.possr+sg.possd,’Do not get angry that I haven't returned the dept yet’ (lit. ’do not get angry with my not returning the debt’),,
igt-1391,kro,áfàrà bílyáatà,áfàrà\tbílyáatà,cry.ipfv.m\tchild,the child cries,,
igt-1392,kro,àasàlà káaw àttúmántàará,àasàlà\tkáaw\tàttúmántàará,see.pfv.m\tperson\thyena,the man saw a hyena,,
igt-1393,kro,n òʈʈì àʔàŋ,n\tòʈʈì\tàʔàŋ,1/2\tdescend.pfv\tI,I have gone down,,
igt-1394,kro,n àpá ŋ àʔàŋ káaw y íkkì,n\tàpá\tŋ\tàʔàŋ\tkáaw\ty\tíkkì,1/2\thit.pfv\ttr\tI\tperson\tm\tthat,I hit that man,,
igt-1395,kro,n ók óolónò ʊ̀ʔʊ̀ŋ àʔàŋ,n\tók\tóolónò\tʊ̀ʔʊ̀ŋ\tàʔàŋ,1/2\tpst\tsave\tyou\tI,you saved me,,
igt-1396,ewe,Máwu le(li),Máwu le(li),God be at.PRES,'There is a God,,
igt-1397,ewe,á n ɔ  anyí,á	n ɔ		anyí,FUT	stay		earth,'He will exist,,
igt-1398,ewe,É n ɔ  anyí,É	n ɔ		anyí,3SG.AOR	stay		earth,'He existed,,
igt-1413,ing,d-axaad,d-axaad,GENDER.CLASS-go.NON.WITNESSED.PST,'go',,
igt-1414,ing,d-u,d-u,GENDER.CLASS-do.PRES,"'make, do'",,
igt-1399,ing,d-y,d-y,GENDER.CLASS-be.PRES,'be',,
igt-1400,ing,d-ola,d-ola,GENDER.CLASS-be.PRES.PTCP,'be',,
igt-1401,ing,d-eddy,d-eddy,GENDER.CLASS-be.FUT,'be',,
igt-1402,ing,xalar,xalar,be.WITNESSED.PST,'be',,
igt-1403,ing,xannuu,xannuu,be.NON.WITNESSED.PST,'be',,
igt-1404,ing,d-oagha,d-oagha,GENDER.CLASS-come.PRES,'come',,
igt-1405,ing,d-oaghaddy,d-oaghaddy,GENDER.CLASS-come.FUT,'come',,
igt-1406,ing,d-oula,d-oula,GENDER.CLASS-come.IMP.FUT (or unspecified time),'come',,
igt-1407,ing,d-iel,d-iel,"GENDER.CLASS-come.IMP (right now, specific time)",'come',,
igt-1408,ing,d-iera,d-iera,GENDER.CLASS-come.WITNESSED.PST,'come',,
igt-1409,ing,d-ienuu,d-ienuu,GENDER.CLASS-come.NON.WITNESSED.PST,'come',,
igt-1410,ing,d-uoda,d-uoda,GENDER.CLASS-go.PRES,'go',,
igt-1411,ing,ghogvy/ghorghvy,ghogvy/ghorghvy,go.FUT,'go',,
igt-1412,ing,d-axar,d-axar,GENDER.CLASS-go.WITNESSED.PST,'go',,
igt-1415,ing,d-eddy,d-eddy,GENDER.CLASS-do.FUT,"'make, do'",,
igt-1416,ing,d-yr,d-yr,GENDER.CLASS-do.WITNESSED.PST,"'make, do'",,
igt-1417,ing,d-ead,d-ead,GENDER.CLASS-do.NON.WITNESSED.PST,"'make, do'",,
igt-1418,ing,le,le,die.SG.PRES,'die' (one),,
igt-1419,ing,leddy,leddy,die.SG.FUT,'die' (one),,
igt-1420,ing,v-alar,v-alar,GENDER.CLASS-die.SG.WITNESSED.PST,'die' (one),,
igt-1421,ing,v-annuu,v-annuu,GENDER.CLASS-die.SG.NON.WITNESSED.PST,'die' (one),,
igt-1422,ing,d-ov,d-ov,GENDER.CLASS-die.PL-PRES,'die'(many),,
igt-1423,ing,d-ovddy,d-ovddy,GENDER.CLASS-die.PL.FUT,'die'(many),,
igt-1424,ing,d-ejr,d-ejr,GENDER.CLASS-die.PL.WITNESSED.PST,'die'(many),,
